"Block","Lane","Passes","Vehicle","Water","Distance","GNDVI","LCI","NDRE","NDVI","OSAVI"
"B",3,"0","Control",NA,15,0.486746647942062,0.196605173095482,0.157132988200241,0.446506214054108,0.207752595075965
"B",3,"0","Control",NA,16,0.471071982364265,0.189463437532753,0.154125242081885,0.418735598713784,0.189712195425772
"B",3,"0","Control",NA,17,0.491290105097738,0.199353847115256,0.157227166037554,0.465727337404556,0.228665212614736
"B",3,"0","Control",NA,18,0.51251317374674,0.215725067621706,0.166168287652848,0.512188249859938,0.24257250470629
"B",3,"0","Control",NA,19,0.486457506864251,0.199080315160864,0.15738331062304,0.462855190565927,0.223257343700848
"B",3,"0","Control",NA,20,0.486433886198537,0.197820731054407,0.156516063557724,0.459767497899249,0.23204235944731
"B",3,"0","Control",NA,21,0.499279092458857,0.20576559273399,0.160906394681929,0.481026207101716,0.233368233119167
"B",3,"0","Control",NA,22,0.59293064297379,0.267380726155116,0.191217093656854,0.664323213283386,0.318215943617895
"B",3,"0","Control",NA,23,0.675647412074792,0.327798601549432,0.227400701613522,0.771752472787658,0.385192757915818
"B",3,"0","Control",NA,24,0.691567533890165,0.351519758083765,0.24486175798883,0.789003461707619,0.413201925970669
"B",3,"0","Control",NA,25,0.62426270836004,0.298517800621395,0.216789984486237,0.674516537816051,0.378007059332875
"B",3,"0","Control",NA,26,0.543069562176389,0.24898206406999,0.190913410639992,0.551256979810471,0.264559948342514
"B",3,"0","Control",NA,27,0.54336330672957,0.243200909484925,0.183092688359435,0.571263669285831,0.267091649115277
"B",3,"0","Control",NA,28,0.5642130649634,0.260033603024426,0.192752498974297,0.609009077609668,0.272060336546257
"B",3,"0","Control",NA,29,0.525383430616722,0.233740442140992,0.180273007424835,0.529691905954888,0.257632945124501
"B",3,"0","Control",NA,30,0.518957306725092,0.234212652378214,0.180885516452025,0.527822711143625,0.241078662053796
"B",4,"10","KXI","W",1,0.458299396419169,0.198559138436337,0.171408316494628,0.35377851184246,0.193993993605909
"B",4,"10","KXI","W",2,0.422999427937918,0.174220060360895,0.151517329257935,0.318795669609581,0.1816791764567
"B",4,"10","KXI","W",3,0.433948488983288,0.180533746459775,0.155788307528926,0.336053679438854,0.186649929916707
"B",4,"10","KXI","W",4,0.417706326409732,0.178159720573264,0.153906250374238,0.333214891355936,0.176762600047989
"B",4,"10","KXI","W",5,0.447084938848937,0.192625994713252,0.160725112105326,0.388058567885365,0.198897117884792
"B",4,"10","KXI","W",6,0.439916302980101,0.184960405123691,0.153743251192509,0.383452432056449,0.198401346278422
"B",4,"10","KXI","W",7,0.438124485880613,0.182875127812329,0.15150277705681,0.385916302192804,0.203231872249915
"B",4,"10","KXI","W",8,0.405730964942722,0.169708794389501,0.142992026134343,0.351464891390624,0.175572419100311
"B",4,"10","KXI","W",9,0.395731950205804,0.1665631157835,0.141226747131085,0.341409484393011,0.169666268597892
"B",4,"10","KXI","W",10,0.404051635791699,0.170148792714289,0.141861895696769,0.363418467241982,0.180715439572057
"B",4,"10","KXI","W",11,0.425348677777549,0.174255265985402,0.144211646189971,0.378873327743828,0.198018987523355
"B",4,"10","KXI","W",12,0.458702730711989,0.199414146311621,0.160264779630488,0.44259200562839,0.209420401584333
"B",4,"10","KXI","W",13,0.502055176016458,0.218359258112506,0.170953783694147,0.497588363164781,0.254215039656137
"B",4,"10","KXI","W",14,0.522933674554362,0.23468043842145,0.18385821212428,0.514224760493054,0.26807789022549
"B",4,"10","KXI","W",15,0.524730218570647,0.237464578344373,0.184467478623047,0.527505584918915,0.26187321086756
"B",4,"10","KXI","W",16,0.527517842899999,0.228691019597896,0.1762713935214,0.526622828530543,0.282010411468497
"B",4,"10","KXI","W",17,0.488475434685636,0.201307052240371,0.160117695612841,0.458091416956827,0.243749725409779
"B",4,"10","KXI","W",18,0.479603197318475,0.203145885604835,0.161096832047263,0.460954290201923,0.2362416176299
"B",4,"10","KXI","W",19,0.489103146573812,0.214427278044646,0.169231199103018,0.480544766427389,0.242738537285236
"B",4,"10","KXI","W",20,0.50473736585467,0.228335737542208,0.179441110609124,0.501719617165206,0.255532182746768
"B",4,"10","KXI","W",21,0.537109431211698,0.252658724154896,0.194554734744728,0.552879664565423,0.29123454540654
"B",4,"10","KXI","W",22,0.538204795219221,0.250082245889845,0.191024753303421,0.558510000481497,0.302117499723545
"B",4,"10","KXI","W",23,0.531576480601425,0.249333807773523,0.193292770543021,0.53854359317041,0.289733120638833
"B",4,"10","KXI","W",24,0.53776229314222,0.254951543227485,0.198654683356422,0.537412931081966,0.284231250560222
"B",4,"10","KXI","W",25,0.517691286181134,0.243624119872693,0.193976591364368,0.499771081911132,0.270460053240203
"B",4,"10","KXI","W",26,0.493722200467153,0.23012950897893,0.185070164507989,0.473150358912142,0.253519207478604
"B",4,"10","KXI","W",27,0.505050782365709,0.232427147248673,0.186999240736987,0.473996918276199,0.262132484972532
"B",4,"10","KXI","W",28,0.490924323254873,0.227403130493019,0.183377747208824,0.464434569729307,0.252312727455329
"B",4,"10","KXI","W",29,0.47027077087342,0.215362918010414,0.177665636564831,0.42445474832432,0.237023726437507
"B",4,"10","KXI","W",30,0.45931092511212,0.204707979425206,0.169322329635261,0.408812044541815,0.233171572356604
"B",5,"0","Control",NA,1,0.444360850493499,0.191460162734099,0.164962838503246,0.350531088633539,0.179844664048835
"B",5,"0","Control",NA,2,0.456343539865858,0.195212174899358,0.164615266576525,0.37888394377264,0.188664618398526
"B",5,"0","Control",NA,3,0.455713842357188,0.196544746525618,0.164264914536199,0.38983907002172,0.1963254280442
"B",5,"0","Control",NA,4,0.469573143989201,0.2032980832787,0.168024171346207,0.411427578035287,0.204373435807491
"B",5,"0","Control",NA,5,0.449400399213539,0.192449587881804,0.160773301965159,0.386900212177013,0.185091019825872
"B",5,"0","Control",NA,6,0.478436224201775,0.206004475766702,0.165986529437195,0.445353389439,0.222775099419062
"B",5,"0","Control",NA,7,0.501383755391603,0.219281645501532,0.173421639958878,0.482363662467491,0.241789334247262
"B",5,"0","Control",NA,8,0.516875464923719,0.227010632142668,0.175702062428319,0.516327532069549,0.262086314010456
"B",5,"0","Control",NA,9,0.504132801327158,0.218892518183371,0.170860557091911,0.499714279226341,0.25276193223086
"B",5,"0","Control",NA,10,0.506648753351639,0.215419465887883,0.166350213978115,0.509692187882407,0.254388047658363
"B",5,"0","Control",NA,11,0.497386724344622,0.207186432182038,0.159445850281408,0.505172761627992,0.250047803319757
"B",5,"0","Control",NA,12,0.475506103118034,0.199830989587944,0.155947191607028,0.479217229563404,0.231366227776003
"B",5,"0","Control",NA,13,0.46266085233221,0.188701290099127,0.148787984875852,0.456707659831393,0.215355205431993
"B",5,"0","Control",NA,14,0.482607253987484,0.199192495740065,0.1550356279563,0.483970100161002,0.230666492066228
"B",5,"0","Control",NA,15,0.459747346491,0.190357372327502,0.150866448635953,0.451182425173661,0.222772152505259
"B",5,"0","Control",NA,16,0.488134601070218,0.205814442870731,0.159554629076883,0.494277182127417,0.232520383988814
"B",5,"0","Control",NA,17,0.49116582351475,0.20405499664897,0.156504481975706,0.507604709309177,0.239346880724586
"B",5,"0","Control",NA,18,0.488854836300872,0.204433111313257,0.157853092918876,0.500101958586545,0.247528972724619
"B",5,"0","Control",NA,19,0.540170173002217,0.241109580648857,0.178408005541813,0.592556668199297,0.280472162674175
"B",5,"0","Control",NA,20,0.543723488322509,0.251736369389551,0.190497434774775,0.573137734030427,0.291628068358814
"B",5,"0","Control",NA,21,0.602679421261772,0.287064346535784,0.207532800085429,0.67157983591367,0.332162887010222
"B",5,"0","Control",NA,22,0.585352761409559,0.269846314236697,0.195619457812515,0.649709784438258,0.332813105875778
"B",5,"0","Control",NA,23,0.582972079649249,0.261940936328202,0.190056573976641,0.639566486597633,0.339249831249994
"B",5,"0","Control",NA,24,0.594901303831661,0.2710385381873,0.195605163218245,0.656606729875496,0.355766626430109
"B",5,"0","Control",NA,25,0.525405624416387,0.233188046970065,0.177745676017568,0.54366565387925,0.276157552892634
"B",5,"0","Control",NA,26,0.493185855249345,0.215992219858811,0.169759142831099,0.48610113693381,0.249836073342847
"B",5,"0","Control",NA,27,0.498767921696846,0.222150240094916,0.174901370532784,0.487271737057675,0.255370164096693
"B",5,"0","Control",NA,28,0.469813818322181,0.205359471273846,0.16507767025696,0.448002388809294,0.224964454341277
"B",5,"0","Control",NA,29,0.495721833371447,0.223848256384153,0.176220929705838,0.493869526088874,0.242990060649535
"B",5,"0","Control",NA,30,0.492231522653731,0.219498481002557,0.175162302051771,0.472412833193824,0.247060455227553
"B",6,"0","Control",NA,1,0.517140438268734,0.221091330883324,0.174560409373161,0.487575076632407,0.262974919321372
"B",6,"0","Control",NA,2,0.520873103603245,0.226416118343116,0.178763430525397,0.491879675574203,0.248116932005105
"B",6,"0","Control",NA,3,0.519265119388262,0.2269089071657,0.179804353578234,0.48955982256524,0.255879377219491
"B",6,"0","Control",NA,4,0.512790592871964,0.227836478461947,0.182109312693049,0.477937046491442,0.243491228782369
"B",6,"0","Control",NA,5,0.532712266790233,0.236826798772942,0.186223915003264,0.507242625785779,0.265309103916719
"B",6,"0","Control",NA,6,0.539726277850758,0.23531151418283,0.184045663753181,0.513580960384845,0.263852724984531
"B",6,"0","Control",NA,7,0.495188089696232,0.209443033893342,0.167580599117877,0.458721625487456,0.239484438920354
"B",6,"0","Control",NA,8,0.466099456440661,0.193437331199444,0.156414968504412,0.428935092241376,0.223096358046378
"B",6,"0","Control",NA,9,0.500746679021039,0.217476497118506,0.168223376364837,0.506446656474407,0.242553734231307
"B",6,"0","Control",NA,10,0.579648038589102,0.261330190777865,0.193021081594288,0.613660785837151,0.341930798856881
"B",6,"0","Control",NA,11,0.564107896348754,0.258113386939182,0.192292025804369,0.599323295722141,0.305490699188658
"B",6,"0","Control",NA,12,0.56397024745259,0.251614211473011,0.185259277626875,0.606916198490317,0.327320225594339
"B",6,"0","Control",NA,13,0.537657542240699,0.234067002149946,0.175969524788613,0.560217629101822,0.295758827850493
"B",6,"0","Control",NA,14,0.484706551209077,0.205669654344796,0.161751013759822,0.475195693721509,0.237804916717422
"B",6,"0","Control",NA,15,0.475948730649448,0.199330694570109,0.156810977396887,0.469141594741669,0.233752931317226
"B",6,"0","Control",NA,16,0.466934523533136,0.207388982069936,0.163496102976173,0.473818545576901,0.194248111353477
"B",6,"0","Control",NA,17,0.476889738936096,0.195148369045537,0.153651433455854,0.464086704546821,0.237857682765505
"B",6,"0","Control",NA,18,0.482153677330004,0.203683186351307,0.15968940323632,0.47875067735767,0.216894065287148
"B",6,"0","Control",NA,19,0.509395423597382,0.215013445902245,0.164606935110391,0.519564836366461,0.257244059805745
"B",6,"0","Control",NA,20,0.554353551909197,0.242651079765681,0.179198107370109,0.596088803520364,0.3060194855933
"B",6,"0","Control",NA,21,0.564059135911738,0.252806303915436,0.187050740474919,0.603992488584935,0.307349490923194
"B",6,"0","Control",NA,22,0.588929823979996,0.272488531033674,0.19842177769182,0.647012335385051,0.338778776003281
"B",6,"0","Control",NA,23,0.551069653809063,0.255836405385441,0.194173341127503,0.573950137087779,0.290791561147407
"B",6,"0","Control",NA,24,0.529151961191641,0.233697926768502,0.178236500104781,0.544202902325582,0.287634057844722
"B",6,"0","Control",NA,25,0.513052254585248,0.223340949001459,0.174161014618332,0.504148175471314,0.252030286391969
"B",6,"0","Control",NA,26,0.551020928050893,0.247319286533064,0.187694209243761,0.566335796624947,0.298894254791843
"B",6,"0","Control",NA,27,0.548765728200298,0.254920942978988,0.194752927274391,0.564353116569854,0.301767651378838
"B",6,"0","Control",NA,28,0.568789672500342,0.270654258464225,0.202262098821702,0.608232175526429,0.300045932560767
"B",6,"0","Control",NA,29,0.545781265153695,0.25138562316154,0.191877882952572,0.559953275742908,0.298815221210097
"B",6,"0","Control",NA,30,0.541090998777277,0.250945909657893,0.192876104678166,0.550419570970552,0.290190521229323
"B",7,"0","Control",NA,1,0.46848549496581,0.183397834441709,0.149494237839931,0.408859668705246,0.224137319407455
"B",7,"0","Control",NA,2,0.456588226041541,0.180210738323297,0.145938078386589,0.412855041692759,0.220950098496151
"B",7,"0","Control",NA,3,0.490546329669846,0.200327634678878,0.156346369847168,0.478478881581526,0.25119267550374
"B",7,"0","Control",NA,4,0.501377083126094,0.206374964439295,0.161038100174101,0.486873833410824,0.263891358018567
"B",7,"0","Control",NA,5,0.499872032178834,0.204037812224985,0.159375389862946,0.481999021670492,0.262752837659115
"B",7,"0","Control",NA,6,0.487333637841304,0.193281024756318,0.15110405293915,0.470367472994054,0.25539653420937
"B",7,"0","Control",NA,7,0.47294180021565,0.185687484848026,0.147656952079971,0.440777104894441,0.237207407207629
"B",7,"0","Control",NA,8,0.459724819433537,0.184941035581168,0.147206257552921,0.436285053480162,0.224709407376186
"B",7,"0","Control",NA,9,0.511306335417782,0.215573183855245,0.165446566940106,0.516850956773488,0.268637002497049
"B",7,"0","Control",NA,10,0.502352461534163,0.210885477875657,0.164319422206736,0.491094900979846,0.249106195618053
"B",7,"0","Control",NA,11,0.51811994297507,0.22376499546886,0.17092679988084,0.531534238013763,0.242325523060027
"B",7,"0","Control",NA,12,0.577148626091555,0.267503380149909,0.196482837479407,0.628875107407064,0.29379704033258
"B",7,"0","Control",NA,13,0.585602391433577,0.269408719507285,0.198057569810672,0.629258178999529,0.322087846471757
"B",7,"0","Control",NA,14,0.551343531909378,0.242940980372833,0.182169771398392,0.576549326638604,0.292934880196341
"B",7,"0","Control",NA,15,0.495850171324906,0.215549217537399,0.168254096095911,0.491445172988695,0.22472923738871
"B",7,"0","Control",NA,16,0.491522062767467,0.213501351154348,0.165907882341684,0.495763206374975,0.234027920744605
"B",7,"0","Control",NA,17,0.467565996877357,0.193869932478294,0.155758002550473,0.43723731097676,0.226993525761997
"B",7,"0","Control",NA,18,0.481633021145777,0.203478363335663,0.160875018255899,0.466116496278697,0.217967226957066
"B",7,"0","Control",NA,19,0.540056059177496,0.237851682544957,0.178387733097418,0.568974084105112,0.283899733656409
"B",7,"0","Control",NA,20,0.534173729904507,0.227116304227967,0.170465498241901,0.557542761325362,0.300933175706471
"B",7,"0","Control",NA,21,0.523634894294993,0.2224352311257,0.169288919837382,0.536832564665438,0.270897020565889
"B",7,"0","Control",NA,22,0.518876548869839,0.2193557892354,0.167852075911796,0.523862586230678,0.268700280501253
"B",7,"0","Control",NA,23,0.548715092018518,0.242679770222168,0.182627531341072,0.571108829668057,0.287061329047938
"B",7,"0","Control",NA,24,0.56368539812236,0.25381705032283,0.190664668610552,0.585215347169823,0.31969792347409
"B",7,"0","Control",NA,25,0.541246360766833,0.236317632299597,0.179893094733344,0.547251779281131,0.316000973865667
"B",7,"0","Control",NA,26,0.518685131419467,0.22148103976457,0.172216400096276,0.506132718772726,0.274177422019466
"B",7,"0","Control",NA,27,0.536752654717868,0.235088029068935,0.179618156617232,0.541362129947039,0.285686288926612
"B",7,"0","Control",NA,28,0.527503699057883,0.229749149648865,0.176909062189175,0.523098253664257,0.273572150540266
"B",7,"0","Control",NA,29,0.513164435848538,0.21763180944398,0.168126688334178,0.511188101852443,0.266688704733115
"B",7,"0","Control",NA,30,0.522255101432677,0.223973051950553,0.172789268567164,0.519438913533853,0.2712055326472
"B",8,"30","KXI","A",1,0.441415410425597,0.170550215801933,0.137284030742713,0.405760072497072,0.216117231266744
"B",8,"30","KXI","A",2,0.452537432968636,0.178490835317797,0.141372680657834,0.436926948224996,0.222845497158318
"B",8,"30","KXI","A",3,0.500641992442063,0.20932226937181,0.158220970610951,0.522877677674623,0.270984169989716
"B",8,"30","KXI","A",4,0.495168897861655,0.208558373248552,0.160726365888821,0.496185075423475,0.260997383991884
"B",8,"30","KXI","A",5,0.475997475562928,0.192407006933146,0.149366492555375,0.471610616662771,0.23648588830803
"B",8,"30","KXI","A",6,0.449393271515321,0.172007884009653,0.136674360809538,0.427186909347639,0.227647532503884
"B",8,"30","KXI","A",7,0.444898681089691,0.172285020723408,0.135474499054225,0.434406331954294,0.220978861906263
"B",8,"30","KXI","A",8,0.428740907005635,0.165622046106602,0.132769730735829,0.405519846544354,0.1926120203734
"B",8,"30","KXI","A",9,0.446417385027834,0.178583141557399,0.1407576062521,0.44237090131516,0.20129676011953
"B",8,"30","KXI","A",10,0.422166125454477,0.159476796886523,0.1301745554053,0.379943574156976,0.187523336050077
"B",8,"30","KXI","A",11,0.423056153752427,0.167124642945447,0.138243875063742,0.373192453349354,0.169262792478688
"B",8,"30","KXI","A",12,0.506680198177021,0.218853331610264,0.169359186096423,0.510148016662146,0.232317621662802
"B",8,"30","KXI","A",13,0.515535367827415,0.2193941743504,0.169195543855768,0.515073912059836,0.250393427818853
"B",8,"30","KXI","A",14,0.504312433362239,0.225820097374174,0.175357815932972,0.511693986427587,0.221551464051869
"B",8,"30","KXI","A",15,0.502441387677523,0.221005899456377,0.173998905863586,0.486297287452886,0.223895922064997
"B",8,"30","KXI","A",16,0.503967043402062,0.223228755786894,0.175841902673322,0.490657439833253,0.229425960160827
"B",8,"30","KXI","A",17,0.507255442366746,0.222630321768375,0.176186263982236,0.485728008719695,0.243050823329587
"B",8,"30","KXI","A",18,0.484079452428126,0.204301988349394,0.162655531543191,0.459228249912341,0.233290904743929
"B",8,"30","KXI","A",19,0.477564653802023,0.193883637770426,0.152949301691982,0.458417841472157,0.232693713535665
"B",8,"30","KXI","A",20,0.515498318706834,0.22099840621655,0.171541153407704,0.513355324798886,0.262118351625311
"B",8,"30","KXI","A",21,0.485729696084232,0.20099071148324,0.159345064989703,0.460216144516191,0.236067892862576
"B",8,"30","KXI","A",22,0.464270616039596,0.186304930527047,0.150349342234959,0.422120000405299,0.22012849560914
"B",8,"30","KXI","A",23,0.465280570293099,0.186146869095699,0.148558184787463,0.430955509037787,0.225314511278352
"B",8,"30","KXI","A",24,0.455648293128308,0.180670588079577,0.146807322517594,0.408876963755979,0.207233773170256
"B",8,"30","KXI","A",25,0.483850388197568,0.205726461053402,0.16269593149123,0.463642743410226,0.23444095524545
"B",8,"30","KXI","A",26,0.462079120592014,0.185227164735629,0.149994740557694,0.414722193718656,0.230169591642138
"B",8,"30","KXI","A",27,0.440539556335234,0.173424680194778,0.14172223728897,0.391373485276455,0.218375124337428
"B",8,"30","KXI","A",28,0.45222699883435,0.180748812440824,0.147493937720915,0.401797404324909,0.224494106095665
"B",8,"30","KXI","A",29,0.436989368206403,0.171195483394532,0.140420228279515,0.382973000013761,0.215820733482194
"B",8,"30","KXI","A",30,0.457889210613709,0.183324127849216,0.148708462694564,0.410537832926165,0.239657161267937
"B",9,"1","Standard","W",1,0.450795186133709,0.173927831676185,0.138725420132254,0.426676040507633,0.206443615617878
"B",9,"1","Standard","W",2,0.461363749402475,0.18314528744464,0.145183015182158,0.442124838953496,0.215633464294649
"B",9,"1","Standard","W",3,0.466673675781138,0.187499101106815,0.149800774736989,0.43872714884373,0.206412985708913
"B",9,"1","Standard","W",4,0.468858318788001,0.191662850624403,0.152559794864124,0.447119081914309,0.203900036463246
"B",9,"1","Standard","W",5,0.50668091162937,0.213127315340024,0.16285001066067,0.519623561043223,0.237541223800717
"B",9,"1","Standard","W",6,0.513215399623202,0.212216366066527,0.164182850041585,0.504084476271953,0.267612870597856
"B",9,"1","Standard","W",7,0.473656966934225,0.195422135453058,0.159080301668464,0.423920552896174,0.20517208263256
"B",9,"1","Standard","W",8,0.490656627248797,0.206432842159458,0.165681955671524,0.451362965605736,0.221194956669697
"B",9,"1","Standard","W",9,0.561832011897408,0.254017128213043,0.191739492380401,0.577062697285934,0.28478229850961
"B",9,"1","Standard","W",10,0.528928098534951,0.233988870571232,0.183413647408381,0.508474366015564,0.277040985598433
"B",9,"1","Standard","W",11,0.555742578344775,0.253758074065768,0.19340460771409,0.56407947623571,0.291076520153901
"B",9,"1","Standard","W",12,0.52532090453898,0.235721061775055,0.18568437022162,0.504843222832265,0.261497409899883
"B",9,"1","Standard","W",13,0.547854362098231,0.25480244486531,0.195480990549458,0.555862132445917,0.278206727769263
"B",9,"1","Standard","W",14,0.556067688364377,0.255405579906263,0.192822067687276,0.577392219981719,0.307809861787402
"B",9,"1","Standard","W",15,0.547138589292146,0.246179662967208,0.185707958606691,0.570072034834531,0.287946179859087
"B",9,"1","Standard","W",16,0.58250387282019,0.271657085144355,0.197075434710481,0.650335056743752,0.316031796761426
"B",9,"1","Standard","W",17,0.597339444431884,0.283797862710233,0.205451065206414,0.665666124395489,0.354316999663036
"B",9,"1","Standard","W",18,0.589766699454253,0.278950659700311,0.20631432610947,0.630973486220996,0.336968026033188
"B",9,"1","Standard","W",19,0.592081511075642,0.280319038654178,0.206320946219022,0.638614582565909,0.336284286053403
"B",9,"1","Standard","W",20,0.600259661344153,0.282613213647575,0.207217995504902,0.646392870213832,0.365782063196689
"B",9,"1","Standard","W",21,0.60972967159208,0.300620382673131,0.219614267326697,0.668580663811618,0.343744227688791
"B",9,"1","Standard","W",22,0.634092615068755,0.313118116880942,0.22499927429266,0.705196391931162,0.40133115845407
"B",9,"1","Standard","W",23,0.586673721947252,0.270843538985141,0.199624071701445,0.626401831158221,0.377802038027924
"B",9,"1","Standard","W",24,0.59037688472058,0.28221522637385,0.209721996442702,0.625727431094964,0.331865514570311
"B",9,"1","Standard","W",25,0.595521729208534,0.283276139283662,0.211668349671381,0.619347043383413,0.359112521777382
"B",9,"1","Standard","W",26,0.576072370481862,0.267932796245896,0.204569224467965,0.57796130959028,0.327429229105112
"B",9,"1","Standard","W",27,0.555080898206587,0.257327503562088,0.200264184506578,0.542108414491364,0.297051024087035
"B",9,"1","Standard","W",28,0.549280224769073,0.245576961915626,0.190858561739259,0.53179742953869,0.308084662405036
"B",9,"1","Standard","W",29,0.531952407671129,0.237028386795587,0.186548794556069,0.507212418074628,0.276100563723432
"B",9,"1","Standard","W",30,0.557926702206765,0.255338152884208,0.196129792162926,0.557039906368317,0.311967107010465
"B",10,"1","KXI","A",1,0.487729140964193,0.189165487799328,0.143992903527012,0.503347250514709,0.270288445695296
"B",10,"1","KXI","A",2,0.48261049270803,0.186913320156406,0.142460945132812,0.498906891651905,0.263018730372019
"B",10,"1","KXI","A",3,0.53887655619037,0.228668339000191,0.166818043381681,0.600543762613841,0.311681805051616
"B",10,"1","KXI","A",4,0.508671880461077,0.205908919017097,0.153873123945505,0.544157269136958,0.278360831830259
"B",10,"1","KXI","A",5,0.519992108292213,0.207058131401972,0.152759229304432,0.564183593513083,0.28861371429992
"B",10,"1","KXI","A",6,0.512696720346811,0.210777937866586,0.159906599773717,0.529697250954616,0.277508453444414
"B",10,"1","KXI","A",7,0.518154218421808,0.222952367645482,0.169385403116317,0.537363194843134,0.269220175222655
"B",10,"1","KXI","A",8,0.529935368168697,0.237017215220789,0.17538599633457,0.585421968594085,0.280064488476625
"B",10,"1","KXI","A",9,0.548312635208415,0.236243004206921,0.172916431910213,0.598701127494518,0.341367203762417
"B",10,"1","KXI","A",10,0.527492214549988,0.222492984434082,0.165747932189896,0.565658011200528,0.290011980444847
"B",10,"1","KXI","A",11,0.517943282611677,0.222613961769553,0.169828879142424,0.531981784204545,0.279118213879084
"B",10,"1","KXI","A",12,0.50070233699479,0.216086665739983,0.167223736844027,0.508718137757572,0.244054599899551
"B",10,"1","KXI","A",13,0.508846839992779,0.21767432830599,0.168249518311933,0.510838203648125,0.257476959464868
"B",10,"1","KXI","A",14,0.47921579778894,0.201880490868987,0.159330670363307,0.468413609678289,0.224181709295825
"B",10,"1","KXI","A",15,0.527250596767633,0.226453249476863,0.168295117577804,0.570816049588303,0.264407668454105
"B",10,"1","KXI","A",16,0.519146111086589,0.221252228397493,0.165279591240289,0.55987679755646,0.272120632398615
"B",10,"1","KXI","A",17,0.524341587051158,0.224085772720747,0.168649179919081,0.552444822959633,0.283752937274814
"B",10,"1","KXI","A",18,0.513373486087995,0.218957890880304,0.169255313359349,0.508834593815759,0.270658251340232
"B",10,"1","KXI","A",19,0.492665809078167,0.204668532878915,0.160842646251376,0.474286887366687,0.256498720589353
"B",10,"1","KXI","A",20,0.520250165400436,0.227438203496252,0.175490854176475,0.52228672048535,0.264181741008012
"B",10,"1","KXI","A",21,0.527726597198064,0.23096868887265,0.179390032855418,0.517500517268337,0.287533797705119
"B",10,"1","KXI","A",22,0.52801439366677,0.236061242050537,0.181494800477106,0.534097969246213,0.264600905559067
"B",10,"1","KXI","A",23,0.54900918818522,0.242717274766004,0.18452121178389,0.557091789189798,0.302936505873196
"B",10,"1","KXI","A",24,0.557021224410021,0.24223851391925,0.180305626218206,0.585611119315427,0.319501309426429
"B",10,"1","KXI","A",25,0.543693149437635,0.233615343382791,0.178690658622332,0.541141603762706,0.308314152422743
"B",10,"1","KXI","A",26,0.529896112983467,0.22946654108674,0.180008792546787,0.50328783041146,0.294052004196356
"B",10,"1","KXI","A",27,0.508540444516515,0.221072608442505,0.178554183456024,0.45676325367645,0.25341180782869
"B",10,"1","KXI","A",28,0.499574581598861,0.21481140333533,0.175578018990478,0.435621918570188,0.241352281930698
"B",10,"1","KXI","A",29,0.513170803483303,0.220538763432599,0.176191095917423,0.471956000729653,0.263623625624652
"B",10,"1","KXI","A",30,0.532770161364799,0.235701381185236,0.185077975503261,0.509398217896188,0.291881943268072
"B",11,"0","Control",NA,1,0.507140864626862,0.207290368489486,0.157276716031733,0.525659947809031,0.271893252275258
"B",11,"0","Control",NA,2,0.519129491931661,0.213607516194349,0.161223340288833,0.538164427860436,0.285448727435953
"B",11,"0","Control",NA,3,0.511625706710832,0.211132635213831,0.159009094928854,0.535231015331352,0.30060791105658
"B",11,"0","Control",NA,4,0.497636724068115,0.204879975678278,0.156288030125655,0.514714899479145,0.269878385886199
"B",11,"0","Control",NA,5,0.493008294418879,0.202815536906769,0.155127758847309,0.509166684000121,0.269353041848155
"B",11,"0","Control",NA,6,0.530192107062675,0.224915128518615,0.167904670392397,0.56262355256205,0.310359389582545
"B",11,"0","Control",NA,7,0.568810726406706,0.253459951225594,0.183512814180965,0.631522391750608,0.347386887149634
"B",11,"0","Control",NA,8,0.566403008015827,0.252780265063483,0.183461714166938,0.62731349719564,0.343380625089976
"B",11,"0","Control",NA,9,0.542057349195104,0.236689049401075,0.177885433572567,0.562536045237243,0.31747976033785
"B",11,"0","Control",NA,10,0.521334742887968,0.226724076854917,0.174389395158888,0.52585677906374,0.280013264179029
"B",11,"0","Control",NA,11,0.519085850545083,0.22761274784506,0.175733946692135,0.521074451098321,0.28792139659954
"B",11,"0","Control",NA,12,0.563971028310026,0.262131941383001,0.195760731564191,0.596159637961213,0.334286319247329
"B",11,"0","Control",NA,13,0.544991884374149,0.252073249002777,0.19015496436901,0.575174545664891,0.308100685740731
"B",11,"0","Control",NA,14,0.562860633146331,0.267483513647398,0.200481174637124,0.597564560506584,0.319373483174467
"B",11,"0","Control",NA,15,0.500804949111026,0.229542735366282,0.179240923851519,0.507587318186819,0.267509885755003
"B",11,"0","Control",NA,16,0.501604656952614,0.221596360543484,0.172099023080871,0.507013132964972,0.268237304921143
"B",11,"0","Control",NA,17,0.501773120620923,0.219163643576949,0.169454869142704,0.511881365776075,0.267239698936929
"B",11,"0","Control",NA,18,0.518505720831507,0.224121605933691,0.173410101132468,0.513670951561877,0.291168432626627
"B",11,"0","Control",NA,19,0.502277106318061,0.217356899592526,0.170444504637967,0.490707171145025,0.268111038141011
"B",11,"0","Control",NA,20,0.535889115605999,0.232156432075498,0.176513391017607,0.545460658516842,0.313324707839022
"B",11,"0","Control",NA,21,0.482389166307696,0.213201873626176,0.171282760848347,0.452509000994792,0.250286091900769
"B",11,"0","Control",NA,22,0.514474478005263,0.224835813619065,0.177619246321391,0.488971859670935,0.272018601733212
"B",11,"0","Control",NA,23,0.521474175570781,0.227737523461988,0.180558788255382,0.488313033746403,0.272412294586656
